Start Date,End Date,Printer Model Id,Device Ip Address,Serial Number,Model Name,Manufacturer,Is Color,Is Copier,Is Scanner,Is Fax,PPM Black,PPM Color,Launch Date,Date Adoption,Discovery Date,BLACK Prod Code OEM,BLACK Yield,BLACK Prod Cost OEM,CYAN ProdCodeOEM,CYAN Yield,CYAN Prod Cost OEM,MAGENTA Prod Code OEM,MAGENTA Yield,MAGENTA Prod Cost OEM,YELLOW Prod Code OEM,YELLOW Yield,YELLOW Prod Cost OEM,Duty Cycle,Watts Operating,Watts Idle,Start Meter Life,End Meter Life,Start Meter Black,End Meter Black,Start Meter Color,End Meter Color,Start Meter Print Black,End Meter Print Black,Start Meter Print Color,End Meter Print Color,Start Meter Copy Black,End Meter Copy Black,Start Meter Copy Color,End Meter Copy Color,Start Meter Scan,End Meter Scan,Start Meter Fax,End Meter Fax,Toner Level Black,Toner Level Cyan,Toner Level Magenta,Toner Level Yellow,Account ID,Account Name,Device Id,Device Name
12/1/2013,2/28/2014,2683,10.139.197.56,CNGXD66847,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,476279,485849,476279,485849,,,,,,,,,,,,,,,11,,,,5,Reed Smith,2501,WDC-12DRL
12/1/2013,2/28/2014,2683,10.153.195.15,USBXX02357,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,626092,628844,626092,628844,,,,,,,,,,,,,,,73,,,,5,Reed Smith,2508,CHI-39-COPY-N
12/1/2013,2/28/2014,2683,10.139.196.58,CNGXC42330,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,465457,479630,465457,479630,,,,,,,,,,,,,,,1,,,,5,Reed Smith,2476,WDCA12HP02
12/1/2013,2/28/2014,2683,10.139.196.57,CNGXC42935,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,418886,425709,418886,425709,,,,,,,,,,,,,,,41,,,,5,Reed Smith,2449,WDC-12DRE
12/1/2013,2/28/2014,2683,10.153.192.25,CNGXG18536,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,524604,524856,524604,524856,,,,,,,,,,,,,,,54,,,,5,Reed Smith,2469,CHI-37-SW02
12/1/2013,2/28/2014,2683,10.147.192.23,CNGXD53876,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,1/1/1900,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,1170705,1204687,1170705,1204687,,,,,,,,,,,,,,,5,,,,5,Reed Smith,2617,PHL-25SW
12/1/2013,2/28/2014,2683,10.153.194.22,USBXM03061,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,1057310,1061316,1057310,1061316,,,,,,,,,,,,,,,31,,,,5,Reed Smith,2633,CHI-38-COPY-S
12/1/2013,2/28/2014,2683,10.139.194.57,CNGXF69758,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,504569,518655,504569,518655,,,,,,,,,,,,,,,58,,,,5,Reed Smith,2658,SFOA17HP07
12/1/2013,2/28/2014,2683,10.139.194.56,CNGXD65924,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,682642,686522,682642,686522,,,,,,,,,,,,,,,26,,,,5,Reed Smith,2667,SFOA17HP06
12/1/2013,2/28/2014,2683,10.153.195.25,CNGXF22275,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,284976,293296,284976,293296,,,,,,,,,,,,,,,26,,,,5,Reed Smith,2669,CHI-39-NE01
12/1/2013,2/28/2014,2683,10.137.195.16,CNGXH36061,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,1022111,1031456,1022111,1031456,,,,,,,,,,,,,,,26,,,,5,Reed Smith,2694,PGH-08-IMG
12/1/2013,2/28/2014,2683,10.141.194.23,CNDXD12001,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,563637,569727,563637,569727,,,,,,,,,,,,,,,3,,,,5,Reed Smith,2719,NY-23O
12/1/2013,2/28/2014,2683,10.141.195.30,CNGXG45758,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,6/4/2011,Q5942A,10000,166.99,,,,,,,,,,250000,,,692105,696348,692105,696348,,,,,,,,,,,,,,,45,,,,5,Reed Smith,5557,NY-26H
12/1/2013,2/28/2014,2683,10.153.193.27,CNGXC05119,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,10/21/2010,Q5942A,10000,166.99,,,,,,,,,,250000,,,444848,461225,444848,461225,,,,,,,,,,,,,,,43,,,,5,Reed Smith,3053,CHI-36-COPY-N
12/1/2013,2/28/2014,2683,10.153.194.24,CNRXG70318,LaserJet 4350,HP,FALSE,FALSE,FALSE,FALSE,55,55,10/4/2004,,2/1/2011,Q5942A,10000,166.99,,,,,,,,,,250000,,,34558,34963,34558,34963,,,,,,,,,,,,,,,64,,,,5,Reed Smith,4741,CHI-38-SW02
12/1/2013,2/28/2014,2603,10.157.193.24,JPBS200177,LaserJet 9000 MFP,HP,FALSE,FALSE,FALSE,FALSE,50,50,4/30/2002,,12/13/2010,C8543X,30000,299.99,,,,,,,,,,300000,,,922997,953166,922997,953166,,,,,,,,,,,,,0,0,39,,,,5,Reed Smith,3434,FRX-09-804
12/1/2013,2/28/2014,2621,10.153.194.47,JPSCF3T0RL,LaserJet 9050,HP,FALSE,FALSE,FALSE,FALSE,50,50,9/30/2004,,7/17/2013,C8543X,30000,299.99,,,,,,,,,,300000,,,22430,22499,22430,22499,,,,,,,,,,,,,,,58,,,,5,Reed Smith,10489,CHI-38-ACCT-LASER01
12/1/2013,2/28/2014,2621,10.161.192.14,JPFL6DN0CC,LaserJet 9050,HP,FALSE,FALSE,FALSE,FALSE,50,50,9/30/2004,,10/21/2010,C8543X,30000,299.99,,,,,,,,,,300000,,,350546,367706,350546,367706,,,,,,,,,,,,,,,11,,,,5,Reed Smith,2685,PRC-02-ACCOUNT
12/1/2013,2/28/2014,2621,10.153.194.48,JPSCF3T0PH,LaserJet 9050,HP,FALSE,FALSE,FALSE,FALSE,50,50,9/30/2004,,7/17/2013,C8543X,30000,299.99,,,,,,,,,,300000,,,20588,52344,20588,52344,,,,,,,,,,,,,,,75,,,,5,Reed Smith,10488,CHI-38-ACCT-LASER02
12/1/2013,2/28/2014,2621,10.129.194.10,JPRC8DB0VQ,LaserJet 9050,HP,FALSE,FALSE,FALSE,FALSE,50,50,9/30/2004,,10/21/2010,C8543X,30000,299.99,,,,,,,,,,300000,,,654867,685353,654867,685353,,,,,,,,,,,,,,,66,,,,5,Reed Smith,2493,NPI8B8AB2
12/1/2013,2/28/2014,2621,10.129.194.21,JPRC8DJ0W3,LaserJet 9050,HP,FALSE,FALSE,FALSE,FALSE,50,50,9/30/2004,,10/21/2010,C8543X,30000,299.99,,,,,,,,,,300000,,,1628991,1754240,1628991,1754240,,,,,,,,,,,,,,,30,,,,5,Reed Smith,2570,NPI8BAAB5
12/1/2013,2/28/2014,2621,10.147.194.25,JPRL78805W,LaserJet 9050,HP,FALSE,FALSE,FALSE,FALSE,50,50,9/30/2004,1/1/1900,10/21/2010,C8543X,30000,299.99,,,,,,,,,,300000,,,2252220,2349151,2252220,2349151,,,,,,,,,,,,,,,20,,,,5,Reed Smith,2824,PHL-23-ACCOUNTING
12/1/2013,2/28/2014,2630,10.129.194.11,JPTL71802F,LaserJet 9050 MFP,HP,FALSE,TRUE,TRUE,TRUE,50,50,10/31/2004,,11/11/2011,C8543X,30000,299.99,,,,,,,,,,300000,,,1328848,1361356,1328848,1361356,,,,,,,,,,,,,,,76,,,,5,Reed Smith,8113,GCC-16BILLING02
12/1/2013,2/28/2014,2630,10.147.196.16,JPTL72F01F,LaserJet 9050 MFP,HP,FALSE,FALSE,FALSE,FALSE,50,50,10/31/2004,1/1/1900,10/21/2010,C8543X,30000,299.99,,,,,,,,,,300000,,,1080231,1118026,1080231,1118026,,,,,,,,,,,,,,,55,,,,5,Reed Smith,2832,PHL-28N
12/1/2013,2/28/2014,14456,10.141.192.21,CNDC89T02R,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,623595,675921,623595,675921,,,,,,,,,,,,,1,1,85,,,,5,Reed Smith,2846,ny-29_m
12/1/2013,2/28/2014,14456,10.145.192.32,CNDC94003M,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,50897,53879,50897,53879,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2847,WDC-12DRB
12/1/2013,2/28/2014,14456,10.143.192.22,CNCC6CW07T,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,538638,549532,538638,549532,,,,,,,,,,,,,0,0,26,,,,5,Reed Smith,2848,LAX-30-HP12
12/1/2013,2/28/2014,14456,192.168.105.2,CNDC872007,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,553319,575547,553319,575547,,,,,,,,,,,,,1,1,74,,,,5,Reed Smith,2864,RCH-17-510
12/1/2013,2/28/2014,14456,10.157.192.15,CNDC85N010,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,492339,539037,492339,539037,,,,,,,,,,,,,1,1,2,,,,5,Reed Smith,2865,FRX-14-511
12/1/2013,2/28/2014,14456,10.143.194.26,CNDC89T02D,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,650552,688391,650552,688391,,,,,,,,,,,,,1,1,33,,,,5,Reed Smith,2816,LAX-29-HP14
12/1/2013,2/28/2014,14456,10.120.16.6,CNDC8550B1,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,574301,600150,574301,600150,,,,,,,,,,,,,4,4,26,,,,5,Reed Smith,2829,SVOA01HP01
12/1/2013,2/28/2014,14456,10.135.192.15,CNCC6CW08K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,494690,517210,494690,517210,,,,,,,,,,,,,0,0,67,,,,5,Reed Smith,2831,PHL-30-S01
12/1/2013,2/28/2014,14456,192.168.105.9,CNDC872016,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,826824,829681,826824,829681,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2963,RCH-17-504
12/1/2013,2/28/2014,14456,10.129.193.18,CNDC94005N,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,278787,316629,278787,316629,,,,,,,,,,,,,0,0,81,,,,5,Reed Smith,2964,GCC-12COPYE
12/1/2013,2/28/2014,14456,10.145.192.11,CNDC940032,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,339045,352069,339045,352069,,,,,,,,,,,,,1,1,19,,,,5,Reed Smith,2965,wdca07hp06
12/1/2013,2/28/2014,14456,10.137.200.13,CNDC94F02S,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,594406,616476,594406,616476,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2899,PGH-10-S-02
12/1/2013,2/28/2014,14456,10.161.192.17,CNDC89T048,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,505397,522968,505397,522968,,,,,,,,,,,,,1,1,,,,,5,Reed Smith,2914,PRC-02-HP02
12/1/2013,2/28/2014,14456,10.161.193.12,CNCC758009,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,1915367,1957680,1915367,1957680,,,,,,,,,,,,,0,0,4,,,,5,Reed Smith,2930,prc-03-hp01
12/1/2013,2/28/2014,14456,10.141.192.16,CNDC8BG05B,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,163150,178097,163150,178097,,,,,,,,,,,,,1,1,3,,,,5,Reed Smith,2931,NY-29K
12/1/2013,2/28/2014,14456,192.168.114.31,CNDC83C05K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,643649,684999,643649,684999,,,,,,,,,,,,,1,1,33,,,,5,Reed Smith,2933,CCXA07HP16
12/1/2013,2/28/2014,14456,10.145.193.15,CNDC91709Z,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,484264,504289,484264,504289,,,,,,,,,,,,,1,1,6,,,,5,Reed Smith,2981,WDC-11-HP01
12/1/2013,2/28/2014,14456,10.135.196.12,CNCC6CR04M,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,895745,912093,895745,912093,,,,,,,,,,,,,0,0,26,,,,5,Reed Smith,2983,PHL-32-S01
12/1/2013,2/28/2014,14456,10.120.16.11,CNDC92S00K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,324371,342368,324371,342368,,,,,,,,,,,,,14,28,10,,,,5,Reed Smith,2997,NPI941842
12/1/2013,2/28/2014,14456,10.145.192.14,CNDC94004W,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,198805,202861,198805,202861,,,,,,,,,,,,,1,0,12,,,,5,Reed Smith,2998,NPI97DAF8
12/1/2013,2/28/2014,14456,10.143.193.12,CNDC8BG06G,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,111381,114847,111381,114847,,,,,,,,,,,,,1,1,87,,,,5,Reed Smith,3013,LAX-28-HP01
12/1/2013,2/28/2014,14456,10.143.192.12,CNCC6CW09B,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,745666,773416,745666,773416,,,,,,,,,,,,,0,0,3,,,,5,Reed Smith,3014,LAX-30-HP02
12/1/2013,2/28/2014,14456,10.129.193.14,CNDC94001F,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,31432,36766,31432,36766,,,,,,,,,,,,,0,0,30,,,,5,Reed Smith,3015,GCC-12HR01
12/1/2013,2/28/2014,14456,10.143.192.13,CNCC6CW084,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,441221,454394,441221,454394,,,,,,,,,,,,,0,0,26,,,,5,Reed Smith,3016,LAX-30-HP03
12/1/2013,2/28/2014,14456,10.145.192.33,CNDC8BG017,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,12/13/2010,,,,,,,,,,,,,200000,,,360003,393962,360003,393962,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,3433,WDAC07HP04
12/1/2013,2/28/2014,14456,10.135.193.10,CNDC87B0JZ,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,7/16/2011,,,,,,,,,,,,,200000,,,53434,62852,53434,62852,,,,,,,,,,,,,1,1,65,,,,5,Reed Smith,6375,PHL-28-NE01
12/1/2013,2/28/2014,14456,10.135.196.15,CNDCC5D1PJ,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,8/5/2011,,,,,,,,,,,,,200000,,,29271,77041,29271,77041,,,,,,,,,,,,,0,0,26,,,,5,Reed Smith,6656,PHL-32-SW01
12/1/2013,2/28/2014,14456,10.153.196.16,CNDC7B40FG,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,1/4/2011,,,,,,,,,,,,,200000,,,236066,241610,236066,241610,,,,,,,,,,,,,2,2,30,,,,5,Reed Smith,4203,CHI-40-HR
12/1/2013,2/28/2014,14456,10.141.197.31,CNDC87J0CJ,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,1/14/2011,,,,,,,,,,,,,200000,,,259334,267685,259334,267685,,,,,,,,,,,,,1,1,5,,,,5,Reed Smith,4634,NY-30i
12/1/2013,2/28/2014,14456,10.143.193.11,CNDC8BG05D,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,5/14/2011,,,,,,,,,,,,,200000,,,38,189987,38,189987,0,,,,,,,,,,,,1,1,96,,,,5,Reed Smith,5455,LAX-28-HP02
12/1/2013,2/28/2014,14456,10.137.198.16,CNDCB6708V,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,236265,250501,236265,250501,,,,,,,,,,,,,0,0,49,,,,5,Reed Smith,3113,PGH-09-SE-01
12/1/2013,2/28/2014,14456,10.153.196.25,CNDC8BG01K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,402060,424680,402060,424680,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,3114,CHI-40-W01
12/1/2013,2/28/2014,14456,10.137.202.15,CNDC93T01Z,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,337149,340562,337149,340562,,,,,,,,,,,,,1,1,100,,,,5,Reed Smith,3147,PGH-11-NE-02
12/1/2013,2/28/2014,14456,192.168.114.13,CNDC89T04J,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,480740,495293,480740,495293,,,,,,,,,,,,,1,1,68,,,,5,Reed Smith,3132,NPI7AEC93
12/1/2013,2/28/2014,14456,10.143.193.20,CNDC79K09B,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,815655,849901,815655,849901,,,,,,,,,,,,,1,1,97,,,,5,Reed Smith,3064,LAX-28-HP06
12/1/2013,2/28/2014,14456,192.168.105.12,CNDC8550KP,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,581405,619498,581405,619498,,,,,,,,,,,,,1,1,71,,,,5,Reed Smith,3065,NPI191D71
12/1/2013,2/28/2014,14456,10.129.194.13,CNDC94005K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,2410819,2515962,2410819,2515962,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,3066,GCC-16BILLING-01
12/1/2013,2/28/2014,14456,10.135.193.14,CNDC84G02L,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,101481,127897,101481,127897,,,,,,,,,,,,,1,1,25,,,,5,Reed Smith,3080,PHL-28-S01
12/1/2013,2/28/2014,14456,10.147.192.10,CNDC8550FY,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,1/1/1900,10/21/2010,,,,,,,,,,,,,200000,,,485662,500483,485662,500483,,,,,,,,,,,,,1,1,92,,,,5,Reed Smith,3081,PHL-24NW
12/1/2013,2/28/2014,14456,10.161.192.23,CNDC85N02Q,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,425708,450133,425708,450133,,,,,,,,,,,,,1,1,86,,,,5,Reed Smith,3082,PRC-02-HP05
12/1/2013,2/28/2014,14456,10.141.194.10,CNDC89T012,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,639985,666440,639985,666440,,,,,,,,,,,,,1,1,14,,,,5,Reed Smith,3083,NYC-23-HP01
12/1/2013,2/28/2014,14456,10.141.194.14,CNDC87J09X,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,251691,259277,251691,259277,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2464,NY-23e
12/1/2013,2/28/2014,14456,10.129.194.12,CNDC92B0DF,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,1818789,1941197,1818789,1941197,,,,,,,,,,,,,1,1,27,,,,5,Reed Smith,2465,GCC-16COPYW
12/1/2013,2/28/2014,14456,10.137.196.10,CNDC96G0HH,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,317514,332071,317514,332071,,,,,,,,,,,,,1,1,34,,,,5,Reed Smith,2481,NPI251B14
12/1/2013,2/28/2014,14456,10.143.194.19,CNDC8BG034,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,461516,482789,461516,482789,,,,,,,,,,,,,1,1,46,,,,5,Reed Smith,2497,LAX-29-HP08
12/1/2013,2/28/2014,14456,10.147.192.19,CNDC86S0FZ,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,1/1/1900,10/21/2010,,,,,,,,,,,,,200000,,,993250,1030718,993250,1030718,,,,,,,,,,,,,1,1,20,,,,5,Reed Smith,2498,PHL25NE
12/1/2013,2/28/2014,14456,192.168.114.14,CNDC8BG06C,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,489669,506323,489669,506323,,,,,,,,,,,,,1,1,59,,,,5,Reed Smith,2430,NPI8F1882
12/1/2013,2/28/2014,14456,10.147.196.17,CNDC85D17S,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,1/1/1900,10/21/2010,,,,,,,,,,,,,200000,,,261596,290155,261596,290155,,,,,,,,,,,,,1,1,56,,,,5,Reed Smith,2431,PHL-28-NE2
12/1/2013,2/28/2014,14456,10.139.197.54,CNDC8B11SY,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,426341,440814,426341,440814,,,,,,,,,,,,,1,1,18,,,,5,Reed Smith,2445,SFOA21HP05
12/1/2013,2/28/2014,14456,10.145.193.13,CNDC94004N,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,332348,345969,332348,345969,,,,,,,,,,,,,1,1,44,,,,5,Reed Smith,2446,WDC-11DRF
12/1/2013,2/28/2014,14456,10.137.202.16,CNDC940058,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,603360,628279,603360,628279,,,,,,,,,,,,,1,1,72,,,,5,Reed Smith,2447,PGH-11-SE-01
12/1/2013,2/28/2014,14456,10.153.193.25,CNDC8470KR,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,583625,602883,583625,602883,,,,,,,,,,,,,1,1,27,,,,5,Reed Smith,2448,CHI-36-NE01
12/1/2013,2/28/2014,14456,10.135.197.15,CNDC85D17T,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,444982,466255,444982,466255,,,,,,,,,,,,,1,1,49,,,,5,Reed Smith,2461,PHL-30-S01
12/1/2013,2/28/2014,14456,10.139.193.54,CNCC6CW08V,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,350986,355452,350986,355452,,,,,,,,,,,,,0,0,52,,,,5,Reed Smith,2546,SFOA02HP04
12/1/2013,2/28/2014,14456,10.145.194.21,CNDC940051,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,522024,554029,522024,554029,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2547,WDC-12DRK
12/1/2013,2/28/2014,14456,192.168.114.18,CNCC7280LP,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,621455,647546,621455,647546,,,,,,,,,,,,,0,0,20,,,,5,Reed Smith,2548,CCXA07HP13
12/1/2013,2/28/2014,14456,10.137.196.14,CNDC96R06N,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,571898,592730,571898,592730,,,,,,,,,,,,,1,1,91,,,,5,Reed Smith,2598,PGH-08-NE-02
12/1/2013,2/28/2014,14456,10.145.194.12,CNDC8BP04P,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,367911,383137,367911,383137,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2612,WDC-12-HP03
12/1/2013,2/28/2014,14456,10.143.194.15,CNDC8BG02L,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,369256,411491,369256,411491,,,,,,,,,,,,,1,1,2,,,,5,Reed Smith,2428,LAX-29-HP04
