StartDate,EndDate,PrinterModelId,DeviceIpAddress,SerialNumber,ModelName,Manufacturer,Is_Color,Is_Copier,Is_Scanner,Is_Fax,PPM_Black,PPM_Color,LaunchDate,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DutyCycle,WattsOperating,WattsIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,AccountID,AccountName,DeviceId,DeviceName
06/01/2012 00:00:00,06/30/2012 00:00:00,11,10.10.10.100,C0J493949,HL-2170W series,BROTHER,1,0,0,0,23,NULL,NULL,NULL,09/06/2011 14:47:29,TN2120,2600,595,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12000,NULL,NULL,21385,22178,21385,22178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,NULL,NULL,NULL,446,Pro-Tech Interconnect,12552,BRN001BA940BEEF
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.10.10.116,U62674K0J265592,HL-2270DW series,BROTHER,0,0,0,0,NULL,NULL,NULL,NULL,05/13/2012 14:46:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1175,3551,1175,3551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,5,NULL,NULL,NULL,446,Pro-Tech Interconnect,23830,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,192.168.1.163,U62674K0J287345,HL-2270DW series,BROTHER,0,0,0,0,NULL,NULL,NULL,NULL,09/06/2011 13:17:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5327,5694,5327,5694,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,NULL,NULL,NULL,453,Counselor Realty - WBL,12543,BRN001BA95AA123
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,172.30.18.133,U62674J1N664941,HL-2270DW series,BROTHER,0,0,0,0,NULL,NULL,NULL,NULL,05/31/2012 07:45:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,592,678,592,678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,NULL,NULL,NULL,1006,Smead Manufacturing,25597,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,136.1.5.250,U62674G1N463297,HL-2270DW series,BROTHER,0,0,0,0,NULL,NULL,NULL,NULL,05/31/2012 07:45:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9030,11872,9030,11872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,NULL,NULL,NULL,1006,Smead Manufacturing,25645,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,172.30.18.140,U62674J1N659358,HL-2270DW series,BROTHER,0,0,0,0,NULL,NULL,NULL,NULL,05/31/2012 07:45:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,589,677,589,677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,NULL,NULL,NULL,1006,Smead Manufacturing,25649,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,192.168.5.36,L9J224571,HL-3070CW series,BROTHER,1,0,0,0,NULL,NULL,NULL,NULL,01/24/2012 10:57:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2395,3132,645,857,1750,2275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,50,50,50,695,Help Systems,17483,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.0.1.125,H0J401762,HL-3070CW series,BROTHER,1,0,0,0,NULL,NULL,NULL,NULL,04/13/2011 11:25:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2257,2318,234,242,2023,2076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,50,50,50,154,Hoffman Packaging,5214,BRN001BA951C860
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.1.10.79,C0J463659,HL-4040CDN series,BROTHER,1,0,0,0,NULL,NULL,NULL,NULL,07/06/2011 10:45:24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43567,44476,14736,15192,28831,29284,14736,15192,28831,29284,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,50,50,50,671,Immunization Action Coalition,8071,BRNF1CA3A
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.1.10.35,B9J359500,HL-4040CDN series,BROTHER,1,0,0,0,NULL,NULL,NULL,NULL,01/12/2012 10:45:25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44577,45316,10246,10373,34331,34943,10246,10373,34331,34943,NULL,NULL,NULL,NULL,0,0,NULL,NULL,50,50,50,50,671,Immunization Action Coalition,17006,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,13400,192.168.1.187,BROK8F360447,MFC-5890CN,BROTHER,0,0,0,0,NULL,NULL,NULL,NULL,09/07/2011 13:06:53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7904,8241,7725,8052,179,189,NULL,NULL,NULL,NULL,NULL,NULL,179,189,0,0,5,5,NULL,NULL,NULL,NULL,137,CoolAir Mechanical,12594,BROTHER5890
06/01/2012 00:00:00,06/30/2012 00:00:00,1418,172.16.7.41,K9N518877,MFC-7440N,BROTHER,0,0,0,0,NULL,NULL,NULL,NULL,11/14/2011 17:13:40,TN2120,2600,595,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4746,4896,4746,4896,NULL,NULL,4525,4672,NULL,NULL,113,113,NULL,NULL,189,190,108,111,50,NULL,NULL,NULL,73,Great Clips IMAX ,15666,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,192.168.175.15,Canon NB-17FB 0000859B4B19,iPF720,CANON,0,0,0,0,NULL,NULL,NULL,NULL,09/06/2011 10:03:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13807,13835,13807,13835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750,JLG Architects,12519,Canon iPF720 /P
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,156.142.25.232,NULL,iPF755,CANON,0,0,0,0,NULL,NULL,NULL,NULL,06/13/2012 14:19:09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1011,1011,1011,1011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,321,City of Coon Rapids,26728,Canon iPF755 /P
06/01/2012 00:00:00,06/30/2012 00:00:00,13332,10.30.10.41,GQM59314,iR-ADV C5051,CANON,1,1,1,1,NULL,NULL,NULL,NULL,01/11/2012 12:15:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42957,54132,22223,28469,20734,25663,13101,16996,NULL,NULL,29856,37136,NULL,NULL,NULL,NULL,0,0,71,14,16,5,474,Dakota Electric Association,16917,iR-ADV C5051
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.30.10.20,HJY52147,iR-ADV C7065-A1,CANON,1,0,0,0,NULL,NULL,NULL,NULL,01/07/2012 12:15:59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69762,81380,35315,41419,34447,39961,44873,52038,NULL,NULL,24886,29339,NULL,NULL,NULL,NULL,3,3,72,77,96,92,474,Dakota Electric Association,16842,iR-ADV C7065-A1
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.10.1.124,HQG02112,MF5900 Series,CANON,0,0,0,0,NULL,NULL,NULL,NULL,03/05/2012 12:05:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86,94,86,94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,173,United Subcontractors,20461,MF5900 Series
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,192.168.0.197,933992696,3130cn Color Laser,DELL,0,0,0,0,NULL,NULL,NULL,NULL,06/11/2012 16:07:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,85,51,51,31,34,51,51,31,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,100,100,100,695,Help Systems,26622,DELLAB98F8
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.10.10.71,DY6ZDG1,5330dn Mono Laser Printer,DELL,0,0,0,0,NULL,NULL,NULL,NULL,05/16/2011 12:48:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313764,325075,313764,325075,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,446,Pro-Tech Interconnect,6540,DEL001599456BF8
06/01/2012 00:00:00,06/30/2012 00:00:00,8239,10.10.10.65,792V4FZ-54-13,Laser Printer 5310n,DELL,0,0,0,0,50,50,01/05/2006 00:00:00,NULL,05/16/2011 12:48:45,UG217,30000,329.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250000,NULL,NULL,303474,308816,303474,308816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,NULL,NULL,NULL,446,Pro-Tech Interconnect,6543,ET0004003E6894
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,192.168.0.13,NULL,E10-C3FC,EFI,0,0,0,0,NULL,NULL,NULL,NULL,07/14/2011 10:48:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33489,34752,33489,34752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,37,95,83,695,Help Systems,8290,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,192.168.1.115,JLGArchitects,X3eTY2 65 55C-KM,EFI,1,0,0,0,NULL,NULL,NULL,NULL,04/02/2012 10:59:04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,523570,552393,188213,208066,335357,344327,163224,181534,329236,338093,24989,26532,6121,6234,29614,31140,0,0,100,100,100,100,750,JLG Architects,21577,NULL
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,172.31.1.20,EP5DF47DENSN3B,WorkForce 545,EPSON,1,0,0,0,NULL,NULL,NULL,NULL,02/09/2012 16:13:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,-32768,-32768,32768,32768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,Bird & Cronin,17108,EPSON5DF47D
06/01/2012 00:00:00,06/30/2012 00:00:00,8398,10.0.0.29,J5837201044,3532/4235g,GESTETNER,0,1,0,0,NULL,NULL,01/05/2003 00:00:00,NULL,06/16/2011 16:56:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,642567,651104,642567,651104,0,0,410475,415820,NULL,NULL,218696,221786,NULL,NULL,NULL,NULL,13396,13498,50,NULL,NULL,NULL,625,Kuryakyn Holdings,7477,RNP7E0CB1
06/01/2012 00:00:00,06/30/2012 00:00:00,8410,10.167.96.106,J4235700192,6002,GESTETNER,0,1,0,0,NULL,NULL,01/07/2002 00:00:00,NULL,01/27/2011 11:31:35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,518848,520498,518848,520498,0,0,271,271,NULL,NULL,518577,520227,NULL,NULL,NULL,NULL,0,0,50,NULL,NULL,NULL,128,Signature Bank,3161,RNP7D11B1
06/01/2012 00:00:00,06/30/2012 00:00:00,8470,192.168.168.18,J2536900137,DSc224,GESTETNER,1,0,0,0,NULL,NULL,01/02/2003 00:00:00,NULL,08/01/2011 13:43:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144261,146250,68051,68761,76210,77489,45051,45413,75609,76873,16871,17177,601,616,NULL,NULL,6129,6171,30,30,50,60,738,Innovatech Labs,8785,RNP7C8380
06/01/2012 00:00:00,06/30/2012 00:00:00,8496,192.168.2.41,K2169400847,DSm415,GESTETNER,0,0,0,0,NULL,NULL,01/01/2004 00:00:00,NULL,05/15/2010 14:12:59,NULL,NULL,29.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66620,68101,66620,68101,0,0,27606,28430,NULL,NULL,20243,20592,NULL,NULL,NULL,NULL,18771,19079,50,NULL,NULL,NULL,25,City of Shakopee,201,RNPB32F57
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,192.168.0.99,K8356801707,DSm620d,GESTETNER,0,0,0,0,NULL,NULL,NULL,NULL,07/13/2011 09:29:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221627,223883,221627,223883,0,0,43450,43603,NULL,NULL,172736,174799,NULL,NULL,NULL,NULL,5441,5481,50,NULL,NULL,NULL,693,Empire Township,8255,RNP9ACA1B
06/01/2012 00:00:00,06/30/2012 00:00:00,8512,192.168.0.2,K2945300344,DSm645/645G,GESTETNER,0,0,0,0,NULL,NULL,01/03/2004 00:00:00,NULL,05/10/2011 15:23:55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400144,402128,400144,402128,0,0,294540,295890,NULL,NULL,93579,94112,NULL,NULL,NULL,NULL,11997,12098,50,NULL,NULL,NULL,429,Equitax John Stevens,6488,dsm645
06/01/2012 00:00:00,06/30/2012 00:00:00,8522,10.10.2.1,K8556001344,DSm725,GESTETNER,1,0,0,0,NULL,NULL,NULL,NULL,07/15/2011 11:10:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,157662,159535,157662,159535,0,0,124257,125831,NULL,NULL,30562,30830,NULL,NULL,NULL,NULL,24,24,50,NULL,NULL,NULL,700,Audio Video Electronics,8347,Gestetner DSm725
06/01/2012 00:00:00,06/30/2012 00:00:00,8526,192.168.4.117,K9355802669,DSm735/735G,GESTETNER,0,0,0,0,35,NULL,10/01/2005 00:00:00,NULL,06/14/2011 13:54:13,89887,120000,262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,535261,552950,535261,552950,0,0,78,78,NULL,NULL,535183,540916,NULL,NULL,NULL,NULL,0,0,50,NULL,NULL,NULL,600,Twin Cities Orthopedics,7314,Gestetner DSm735
06/01/2012 00:00:00,06/30/2012 00:00:00,8526,192.168.17.4,K9355701796,DSm735/735G,GESTETNER,0,0,0,0,35,NULL,10/01/2005 00:00:00,NULL,05/22/2012 09:47:36,89887,120000,262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,728508,729882,728508,729882,0,0,538598,539895,NULL,NULL,189883,189960,NULL,NULL,NULL,NULL,0,0,50,NULL,NULL,NULL,95,Minnetronix,25202,Andromeda
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.0.0.6,K9465300746,DSm745/745G,GESTETNER,0,0,0,0,NULL,NULL,NULL,NULL,06/22/2010 13:43:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,679712,690540,679712,690540,0,0,204626,211577,0,0,395081,397861,0,0,NULL,NULL,80005,81102,50,NULL,NULL,NULL,59,Benefit Extras,466,Gestetner DSm745/745G
06/01/2012 00:00:00,06/30/2012 00:00:00,13602,192.168.2.72,L3666000461,MPC2500/DSc525,GESTETNER,0,0,0,0,NULL,NULL,NULL,NULL,05/15/2010 14:12:59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,174866,174932,115179,115242,59687,59690,62593,62595,46665,46668,50433,50489,13022,13022,NULL,NULL,2153,2158,100,90,60,70,25,City of Shakopee,196,Gestetner MPC2500/DSc525
06/01/2012 00:00:00,06/30/2012 00:00:00,8592,192.168.0.100,L3765700981,MPC3000/DSc530,GESTETNER,1,0,0,0,NULL,NULL,NULL,NULL,05/20/2011 10:10:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74351,74892,60112,60439,14239,14453,34518,34771,13308,13522,16904,16978,931,931,NULL,NULL,8690,8690,100,20,40,30,463,Carnegie Commercial,6657,Gestetner MPC3000/DSc530
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.30.10.38,MY9AR2J68005DK,6000 E609n,HP,0,0,0,0,NULL,NULL,NULL,NULL,09/06/2011 13:00:53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16996,17630,16996,17630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,474,Dakota Electric Association,12541,Dispatch1PRTR
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.30.10.39,MY9AC2J0XP05DK,6000 E609n,HP,0,0,0,0,NULL,NULL,NULL,NULL,09/06/2011 13:00:53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10284,10837,10284,10837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,474,Dakota Electric Association,12542,Dispatch3PRTR
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,172.30.17.51,MY9AT2J0CZ05DK,6000 E609n,HP,0,0,0,0,NULL,NULL,NULL,NULL,05/31/2012 07:45:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3913,3979,3913,3979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1006,Smead Manufacturing,25665,HPBCC8CC
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.40.2.19,MY7359R2MD04Q9,6940 series,HP,0,0,0,0,NULL,NULL,NULL,NULL,06/28/2012 15:48:47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4131,4131,4131,4131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2095,City of Red Wing,27739,HP04D7DE
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,10.30.10.23,MY1692104B05P5,1.79769313486232E+308,HP,1,0,0,0,NULL,NULL,NULL,NULL,11/08/2011 12:15:31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2313,2427,610,631,1703,1796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,474,Dakota Electric Association,15247,HPA98A76
06/01/2012 00:00:00,06/30/2012 00:00:00,1716,172.16.6.53,TH5914207X,Business Inkjet 1200,HP,1,0,0,0,28,24,01/01/2004 00:00:00,NULL,07/15/2010 14:20:39,C4810A,1430,33.99,C4836AN,1430,33,C4837AN,1430,33,C4838AN,1430,33,6250,NULL,NULL,13022,13240,13022,13240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,Great Clips IMAX ,1078,HPD04EE2
06/01/2012 00:00:00,06/30/2012 00:00:00,1767,172.31.0.28,TH6BN5Z00H,Business Inkjet 2800,HP,1,0,0,0,24,21,05/01/2005 00:00:00,NULL,09/14/2010 09:16:45,C4814A,1750,24.99,C4815A,1000,24,C4816A,1000,24,C4817A,1000,24,12000,NULL,NULL,33518,33659,33518,33659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,Bird & Cronin,1985,NPIADB5FA
06/01/2012 00:00:00,06/30/2012 00:00:00,NULL,172.16.8.47,MY015J90K3058R,C309a series,HP,0,0,0,0,NULL,NULL,NULL,NULL,11/15/2011 12:33:11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3066,3207,3066,3207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,80,NULL,NULL,NULL,NULL,73,Great Clips IMAX ,15692,HP0B8B44
06/01/2012 00:00:00,06/30/2012 00:00:00,1947,172.16.7.28,CNHC77B17H,Color LaserJet 2605dn,HP,1,0,0,0,12,10,04/01/2006 00:00:00,NULL,07/15/2010 14:20:39,Q6000A,2500,74.99,Q6001A,2000,82,Q6003A,2000,82,Q6002A,2000,82,35000,NULL,NULL,13224,13752,3883,4040,9341,9712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86,29,29,27,73,Great Clips IMAX ,1087,NPI251E4F
06/01/2012 00:00:00,06/30/2012 00:00:00,1947,172.16.3.3,JPHC7DJ1ZD,Color LaserJet 2605dn,HP,1,0,0,0,12,10,04/01/2006 00:00:00,NULL,07/15/2010 14:20:39,Q6000A,2500,74.99,Q6001A,2000,82,Q6003A,2000,82,Q6002A,2000,82,35000,NULL,NULL,9075,9193,2221,2279,6854,6914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,24,24,55,73,Great Clips IMAX ,1089,NPI207A78
06/01/2012 00:00:00,06/30/2012 00:00:00,1947,10.200.49.33,CNHC79F2ZB,Color LaserJet 2605dn,HP,1,0,0,0,12,10,04/01/2006 00:00:00,NULL,06/18/2012 14:46:18,Q6000A,2500,74.99,Q6001A,2000,82,Q6003A,2000,82,Q6002A,2000,82,35000,NULL,NULL,11207,11222,1162,1162,10045,10060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,78,79,79,2039,HRK Group,27118,NPI11D7F6
06/01/2012 00:00:00,06/30/2012 00:00:00,1961,172.16.1.52,CNHC72P003,Color LaserJet 2820,HP,1,1,1,1,20,4,05/01/2005 00:00:00,NULL,07/15/2010 14:20:39,Q3960A,5000,795,Q3961A,5000,1895,Q3963A,5000,995,Q3972A,2000,73,30000,NULL,NULL,9333,11190,3055,4425,6278,6765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,60,61,55,73,Great Clips IMAX ,1079,NPI0FF700
06/01/2012 00:00:00,06/30/2012 00:00:00,1967,172.31.0.27,MXBC54V0WQ,Color LaserJet 2840,HP,1,1,1,1,20,4,05/01/2005 00:00:00,NULL,09/08/2010 09:16:48,Q3960A,5000,91.99,Q3961A,5000,81,Q3963A,5000,81,Q3972A,2000,81,30000,NULL,NULL,158507,159203,128838,129091,29669,30112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1833,1846,98,40,44,6,106,Bird & Cronin,1976,NPI23D615
06/01/2012 00:00:00,06/30/2012 00:00:00,1967,192.168.2.67,CNHC78901H,Color LaserJet 2840,HP,1,1,1,1,20,4,05/01/2005 00:00:00,NULL,01/26/2011 14:13:14,Q3960A,5000,795,Q3961A,5000,1895,Q3963A,5000,995,Q3972A,2000,1168,30000,NULL,NULL,21181,21259,16339,16364,4842,4895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,94,51,52,30,25,City of Shakopee,3132,NPI2586BE
06/01/2012 00:00:00,06/30/2012 00:00:00,1967,192.168.4.111,CNHC68S0JV,Color LaserJet 2840,HP,1,1,1,1,20,4,05/01/2005 00:00:00,NULL,06/14/2011 13:54:13,Q3960A,5000,795,Q3961A,5000,1895,Q3963A,5000,995,Q3972A,2000,1168,30000,NULL,NULL,149915,153908,90468,93709,59447,60199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18693,19245,93,97,80,71,600,Twin Cities Orthopedics,7316,NPIE154E8
06/01/2012 00:00:00,06/30/2012 00:00:00,1967,192.168.4.120,NULL,Color LaserJet 2840,HP,1,1,1,1,20,4,05/01/2005 00:00:00,NULL,06/14/2011 13:54:13,Q3960A,5000,795,Q3961A,5000,1895,Q3963A,5000,995,Q3972A,2000,1168,30000,NULL,NULL,33071,33567,8277,8339,24794,25228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,343,348,95,35,35,55,600,Twin Cities Orthopedics,7313,NPI154972
06/01/2012 00:00:00,06/30/2012 00:00:00,1994,172.30.68.218,CNJCH10499,Color LaserJet 3600,HP,1,0,0,0,17,17,10/01/2005 00:00:00,NULL,11/10/2011 10:08:21,Q6470A,6500,1310,Q6471A,4000,129,Q6473A,4000,129,Q6472A,4000,129,50000,NULL,NULL,30101,30301,2441,2441,27660,27860,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,58,69,70,732,AM Retail,15507,BillColor
06/01/2012 00:00:00,06/30/2012 00:00:00,1994,172.30.67.234,CNJCH10420,Color LaserJet 3600,HP,1,0,0,0,17,17,10/01/2005 00:00:00,NULL,08/01/2011 10:11:50,Q6470A,6500,1310,Q6471A,4000,129,Q6473A,4000,129,Q6472A,4000,129,50000,NULL,NULL,102642,105362,9050,9055,93592,96307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,21,90,13,732,AM Retail,8765,Exec_color
